-0.961160274438871,-1.11880454976716,-0.404203731780095,-0.791114283962723,-0.341280680706985,-1.76032818581417
-0.79111428396273,1.23259516440783e-32,-0.456750044805643,0,-0.403846982601632,-1.02944616807934
-8.94689008676679e-17,3.78078833951059e-33,1.85417056001428e-16,3.50385919544256e-33,-0.236171148130183,-0.602023771199853
-3.54901795263283e-17,8.95814705071849e-35,3.94149410939035e-17,6.55712822193569e-34,-0.138113725277351,-0.352065637162835
-2.07547828934686e-17,5.23875617556406e-35,2.30499973818378e-17,3.83463184653523e-34,-0.0807693965203263,-0.205889233615869
-1.21374706666518e-17,3.0636431967043e-35,1.34797202420508e-17,2.242506307757e-34,-0.0472342296260365,-0.120404754239971
-7.09803590526566e-18,1.79162941014371e-35,7.88298821878071e-18,1.31142564438714e-34,-0.0276227450554701,-0.0704131274325669
-4.15095657869372e-18,1.04775123511281e-35,4.60999947636757e-18,7.66926369307046e-35,-0.0161538793040653,-0.0411778467231737
-2.42749413333037e-18,6.1272863934086e-36,2.69594404841016e-18,4.48501261551399e-35,-0.0094468459252073,-0.0240809508479941
-1.41960718105313e-18,3.58325882028741e-36,1.57659764375614e-18,2.62285128877428e-35,-0.00552454901109402,-0.0140826254865134
-8.30191315738744e-19,2.09550247022562e-36,9.21999895273513e-19,1.53385273861409e-35,-0.00323077586081305,-0.00823556934463474
-4.85498826666073e-19,1.22545727868172e-36,5.39188809682031e-19,8.97002523102798e-36,-0.00188936918504146,-0.00481619016959882
-2.83921436210626e-19,7.16651764057483e-37,3.15319528751228e-19,5.24570257754855e-36,-0.0011049098022188,-0.00281652509730267
-1.66038263147749e-19,4.19100494045124e-37,1.84399979054703e-19,3.06770547722818e-36,-0.00064615517216261,-0.00164711386892695
-9.70997653332145e-20,2.45091455736344e-37,1.07837761936406e-19,1.79400504620559e-36,-0.000377873837008292,-0.000963238033919763
